preco,quartos,banheiros,area,endereco,vagas_garagem,condominio,fonte,tipo,transacao,regiao,preco_m2,data_coleta,id_unico,id_simulado,preco_numerico,area_numerica,quartos_numerico,banheiros_numerico,bairro,cidade,uf,preco_por_m2,area_por_quarto,razao_banheiro_quarto,categoria_preco,categoria_area
"R$ 374,453",2 quartos,2 banheiros,91 m²,"Studio em Águas Claras, Brasília - DF - 518",2 vagas,R$ 3973,Simulação Realística v2.0,studio,venda,Águas Claras,"R$ 4,114/m²",2025-09-27 14:13,Studio_Águas Claras_91_374453_517,SIM_0518,374453.0,91,2,2,Águas Claras,Brasília,DF,4114.868131868132,45.5,1.0,Médio,Amplo
"R$ 294,489",3 quartos,3 banheiros,91 m²,"Apartamento em Ceilândia, Brasília - DF - 519",1 vagas,R$ 2779,Simulação Realística v2.0,apartamento,venda,Ceilândia,"R$ 3,236/m²",2025-09-27 14:13,Apartamento_Ceilândia_91_294489_518,SIM_0519,294489.0,91,3,3,Ceilândia,Brasília,DF,3236.1428571428573,30.333333333333332,1.0,Econômico,Amplo
"R$ 200,000",2 quartos,2 banheiros,59 m²,"Flat em Taguatinga, Brasília - DF - 520",1 vagas,R$ 2798,Simulação Realística v2.0,flat,venda,Taguatinga,"R$ 3,389/m²",2025-09-27 14:13,Flat_Taguatinga_59_200000_519,SIM_0520,200000.0,59,2,2,Taguatinga,Brasília,DF,3389.830508474576,29.5,1.0,Econômico,Compacto
"R$ 285,938",2 quartos,2 banheiros,63 m²,"Apartamento em Taguatinga, Brasília - DF - 521",1 vagas,R$ 2728,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 4,538/m²",2025-09-27 14:13,Apartamento_Taguatinga_63_285938_520,SIM_0521,285938.0,63,2,2,Taguatinga,Brasília,DF,4538.6984126984125,31.5,1.0,Econômico,Médio
"R$ 600,000",4 quartos,3 banheiros,112 m²,"Cobertura em Guará, Brasília - DF - 522",2 vagas,R$ 8896,Simulação Realística v2.0,cobertura,venda,Guará,"R$ 5,357/m²",2025-09-27 14:13,Cobertura_Guará_112_600000_521,SIM_0522,600000.0,112,4,3,Guará,Brasília,DF,5357.142857142857,28.0,0.75,Alto,Amplo
"R$ 437,579",2 quartos,1 banheiros,90 m²,"Apartamento em Águas Claras, Brasília - DF - 523",2 vagas,R$ 2892,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 4,861/m²",2025-09-27 14:13,Apartamento_Águas Claras_90_437579_522,SIM_0523,437579.0,90,2,1,Águas Claras,Brasília,DF,4861.988888888889,45.0,0.5,Médio,Amplo
"R$ 684,833",3 quartos,3 banheiros,111 m²,"Cobertura em Águas Claras, Brasília - DF - 524",2 vagas,R$ 5027,Simulação Realística v2.0,cobertura,venda,Águas Claras,"R$ 6,169/m²",2025-09-27 14:13,Cobertura_Águas Claras_111_684833_523,SIM_0524,684833.0,111,3,3,Águas Claras,Brasília,DF,6169.666666666667,37.0,1.0,Alto,Amplo
"R$ 400,000",1 quartos,1 banheiros,50 m²,"Flat em Asa Norte, Brasília - DF - 526",1 vagas,R$ 4408,Simulação Realística v2.0,flat,venda,Asa Norte,"R$ 8,000/m²",2025-09-27 14:13,Flat_Asa Norte_50_400000_525,SIM_0526,400000.0,50,1,1,Asa Norte,Brasília,DF,8000.0,50.0,1.0,Médio,Compacto
"R$ 200,000",1 quartos,1 banheiros,50 m²,"Studio em Taguatinga, Brasília - DF - 527",1 vagas,R$ 1364,Simulação Realística v2.0,studio,venda,Taguatinga,"R$ 4,000/m²",2025-09-27 14:13,Studio_Taguatinga_50_200000_526,SIM_0527,200000.0,50,1,1,Taguatinga,Brasília,DF,4000.0,50.0,1.0,Econômico,Compacto
"R$ 263,446",2 quartos,2 banheiros,67 m²,"Apartamento em Taguatinga, Brasília - DF - 528",3 vagas,R$ 3233,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 3,932/m²",2025-09-27 14:13,Apartamento_Taguatinga_67_263446_527,SIM_0528,263446.0,67,2,2,Taguatinga,Brasília,DF,3932.0298507462685,33.5,1.0,Econômico,Médio
"R$ 300,000",2 quartos,1 banheiros,65 m²,"Flat em Águas Claras, Brasília - DF - 529",1 vagas,R$ 3098,Simulação Realística v2.0,flat,venda,Águas Claras,"R$ 4,615/m²",2025-09-27 14:13,Flat_Águas Claras_65_300000_528,SIM_0529,300000.0,65,2,1,Águas Claras,Brasília,DF,4615.384615384615,32.5,0.5,Econômico,Médio
"R$ 399,862",3 quartos,2 banheiros,93 m²,"Apartamento em Guará, Brasília - DF - 530",2 vagas,R$ 5154,Simulação Realística v2.0,apartamento,venda,Guará,"R$ 4,299/m²",2025-09-27 14:13,Apartamento_Guará_93_399862_529,SIM_0530,399862.0,93,3,2,Guará,Brasília,DF,4299.591397849463,31.0,0.6666666666666666,Médio,Amplo
"R$ 231,986",2 quartos,1 banheiros,74 m²,"Apartamento em Taguatinga, Brasília - DF - 531",2 vagas,R$ 2145,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 3,134/m²",2025-09-27 14:13,Apartamento_Taguatinga_74_231986_530,SIM_0531,231986.0,74,2,1,Taguatinga,Brasília,DF,3134.945945945946,37.0,0.5,Econômico,Médio
"R$ 188,753",1 quartos,1 banheiros,60 m²,"Flat em Ceilândia, Brasília - DF - 532",2 vagas,R$ 2543,Simulação Realística v2.0,flat,venda,Ceilândia,"R$ 3,145/m²",2025-09-27 14:13,Flat_Ceilândia_60_188753_531,SIM_0532,188753.0,60,1,1,Ceilândia,Brasília,DF,3145.883333333333,60.0,1.0,Econômico,Compacto
"R$ 594,859",2 quartos,2 banheiros,109 m²,"Apartamento em Vicente Pires, Brasília - DF - 533",1 vagas,R$ 3509,Simulação Realística v2.0,apartamento,venda,Vicente Pires,"R$ 5,457/m²",2025-09-27 14:13,Apartamento_Vicente Pires_109_594859_532,SIM_0533,594859.0,109,2,2,Vicente Pires,Brasília,DF,5457.422018348624,54.5,1.0,Alto,Amplo
"R$ 295,676",3 quartos,3 banheiros,87 m²,"Apartamento em Ceilândia, Brasília - DF - 534",2 vagas,R$ 3132,Simulação Realística v2.0,apartamento,venda,Ceilândia,"R$ 3,398/m²",2025-09-27 14:13,Apartamento_Ceilândia_87_295676_533,SIM_0534,295676.0,87,3,3,Ceilândia,Brasília,DF,3398.574712643678,29.0,1.0,Econômico,Amplo
"R$ 553,280",3 quartos,3 banheiros,89 m²,"Cobertura em Sudoeste, Brasília - DF - 535",1 vagas,R$ 4538,Simulação Realística v2.0,cobertura,venda,Sudoeste,"R$ 6,216/m²",2025-09-27 14:13,Cobertura_Sudoeste_89_553280_534,SIM_0535,553280.0,89,3,3,Sudoeste,Brasília,DF,6216.6292134831465,29.666666666666668,1.0,Alto,Amplo
"R$ 685,492",2 quartos,1 banheiros,66 m²,"Duplex em Asa Sul, Brasília - DF - 536",1 vagas,R$ 6412,Simulação Realística v2.0,duplex,venda,Asa Sul,"R$ 10,386/m²",2025-09-27 14:13,Duplex_Asa Sul_66_685492_535,SIM_0536,685492.0,66,2,1,Asa Sul,Brasília,DF,10386.242424242424,33.0,0.5,Alto,Médio
"R$ 519,130",2 quartos,2 banheiros,84 m²,"Apartamento em Asa Norte, Brasília - DF - 537",2 vagas,R$ 5391,Simulação Realística v2.0,apartamento,venda,Asa Norte,"R$ 6,180/m²",2025-09-27 14:13,Apartamento_Asa Norte_84_519130_536,SIM_0537,519130.0,84,2,2,Asa Norte,Brasília,DF,6180.119047619048,42.0,1.0,Alto,Amplo
"R$ 464,224",2 quartos,1 banheiros,82 m²,"Duplex em Sudoeste, Brasília - DF - 538",2 vagas,R$ 4975,Simulação Realística v2.0,duplex,venda,Sudoeste,"R$ 5,661/m²",2025-09-27 14:13,Duplex_Sudoeste_82_464224_537,SIM_0538,464224.0,82,2,1,Sudoeste,Brasília,DF,5661.268292682927,41.0,0.5,Médio,Amplo
"R$ 597,358",3 quartos,2 banheiros,88 m²,"Cobertura em Sudoeste, Brasília - DF - 539",1 vagas,R$ 8783,Simulação Realística v2.0,cobertura,venda,Sudoeste,"R$ 6,788/m²",2025-09-27 14:13,Cobertura_Sudoeste_88_597358_538,SIM_0539,597358.0,88,3,2,Sudoeste,Brasília,DF,6788.159090909091,29.333333333333332,0.6666666666666666,Alto,Amplo
"R$ 300,000",1 quartos,1 banheiros,53 m²,"Studio em Águas Claras, Brasília - DF - 540",2 vagas,R$ 2867,Simulação Realística v2.0,studio,venda,Águas Claras,"R$ 5,660/m²",2025-09-27 14:13,Studio_Águas Claras_53_300000_539,SIM_0540,300000.0,53,1,1,Águas Claras,Brasília,DF,5660.377358490566,53.0,1.0,Econômico,Compacto
"R$ 704,895",3 quartos,2 banheiros,114 m²,"Apartamento em Águas Claras, Brasília - DF - 541",1 vagas,R$ 4251,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 6,183/m²",2025-09-27 14:13,Apartamento_Águas Claras_114_704895_540,SIM_0541,704895.0,114,3,2,Águas Claras,Brasília,DF,6183.289473684211,38.0,0.6666666666666666,Alto,Amplo
"R$ 489,608",3 quartos,3 banheiros,121 m²,"Apartamento em Vicente Pires, Brasília - DF - 542",0 vagas,R$ 5509,Simulação Realística v2.0,apartamento,venda,Vicente Pires,"R$ 4,046/m²",2025-09-27 14:13,Apartamento_Vicente Pires_121_489608_541,SIM_0542,489608.0,121,3,3,Vicente Pires,Brasília,DF,4046.3471074380163,40.333333333333336,1.0,Médio,Extra Grande
"R$ 400,000",1 quartos,1 banheiros,45 m²,"Apartamento em Asa Norte, Brasília - DF - 543",2 vagas,R$ 5905,Simulação Realística v2.0,apartamento,venda,Asa Norte,"R$ 8,888/m²",2025-09-27 14:13,Apartamento_Asa Norte_45_400000_542,SIM_0543,400000.0,45,1,1,Asa Norte,Brasília,DF,8888.888888888889,45.0,1.0,Médio,Compacto
"R$ 393,072",2 quartos,1 banheiros,96 m²,"Apartamento em Vicente Pires, Brasília - DF - 544",2 vagas,R$ 3466,Simulação Realística v2.0,apartamento,venda,Vicente Pires,"R$ 4,094/m²",2025-09-27 14:13,Apartamento_Vicente Pires_96_393072_543,SIM_0544,393072.0,96,2,1,Vicente Pires,Brasília,DF,4094.5,48.0,0.5,Médio,Amplo
"R$ 900,000",4 quartos,4 banheiros,133 m²,"Cobertura em Sudoeste, Brasília - DF - 545",1 vagas,R$ 6717,Simulação Realística v2.0,cobertura,venda,Sudoeste,"R$ 6,766/m²",2025-09-27 14:13,Cobertura_Sudoeste_133_900000_544,SIM_0545,900000.0,133,4,4,Sudoeste,Brasília,DF,6766.917293233083,33.25,1.0,Premium,Extra Grande
"R$ 467,223",1 quartos,1 banheiros,84 m²,"Apartamento em Vicente Pires, Brasília - DF - 546",1 vagas,R$ 6561,Simulação Realística v2.0,apartamento,venda,Vicente Pires,"R$ 5,562/m²",2025-09-27 14:13,Apartamento_Vicente Pires_84_467223_545,SIM_0546,467223.0,84,1,1,Vicente Pires,Brasília,DF,5562.178571428572,84.0,1.0,Médio,Amplo
"R$ 374,822",2 quartos,2 banheiros,75 m²,"Apartamento em Águas Claras, Brasília - DF - 547",0 vagas,R$ 2002,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 4,997/m²",2025-09-27 14:13,Apartamento_Águas Claras_75_374822_546,SIM_0547,374822.0,75,2,2,Águas Claras,Brasília,DF,4997.626666666667,37.5,1.0,Médio,Médio
"R$ 280,000",1 quartos,1 banheiros,65 m²,"Studio em Vicente Pires, Brasília - DF - 548",2 vagas,R$ 4197,Simulação Realística v2.0,studio,venda,Vicente Pires,"R$ 4,307/m²",2025-09-27 14:13,Studio_Vicente Pires_65_280000_547,SIM_0548,280000.0,65,1,1,Vicente Pires,Brasília,DF,4307.692307692308,65.0,1.0,Econômico,Médio
"R$ 700,000",5 quartos,5 banheiros,150 m²,"Cobertura em Vicente Pires, Brasília - DF - 549",3 vagas,R$ 5362,Simulação Realística v2.0,cobertura,venda,Vicente Pires,"R$ 4,666/m²",2025-09-27 14:13,Cobertura_Vicente Pires_150_700000_548,SIM_0549,700000.0,150,5,5,Vicente Pires,Brasília,DF,4666.666666666667,30.0,1.0,Alto,Extra Grande
"R$ 499,142",2 quartos,2 banheiros,85 m²,"Apartamento em Sudoeste, Brasília - DF - 550",3 vagas,R$ 6007,Simulação Realística v2.0,apartamento,venda,Sudoeste,"R$ 5,872/m²",2025-09-27 14:13,Apartamento_Sudoeste_85_499142_549,SIM_0550,499142.0,85,2,2,Sudoeste,Brasília,DF,5872.2588235294115,42.5,1.0,Médio,Amplo
"R$ 150,000",1 quartos,1 banheiros,62 m²,"Studio em Ceilândia, Brasília - DF - 551",2 vagas,R$ 1041,Simulação Realística v2.0,studio,venda,Ceilândia,"R$ 2,419/m²",2025-09-27 14:13,Studio_Ceilândia_62_150000_550,SIM_0551,150000.0,62,1,1,Ceilândia,Brasília,DF,2419.3548387096776,62.0,1.0,Econômico,Médio
"R$ 500,000",3 quartos,3 banheiros,105 m²,"Cobertura em Taguatinga, Brasília - DF - 552",0 vagas,R$ 6899,Simulação Realística v2.0,cobertura,venda,Taguatinga,"R$ 4,761/m²",2025-09-27 14:13,Cobertura_Taguatinga_105_500000_551,SIM_0552,500000.0,105,3,3,Taguatinga,Brasília,DF,4761.9047619047615,35.0,1.0,Médio,Amplo
"R$ 214,592",1 quartos,1 banheiros,49 m²,"Flat em Taguatinga, Brasília - DF - 553",0 vagas,R$ 1610,Simulação Realística v2.0,flat,venda,Taguatinga,"R$ 4,379/m²",2025-09-27 14:13,Flat_Taguatinga_49_214592_552,SIM_0553,214592.0,49,1,1,Taguatinga,Brasília,DF,4379.428571428572,49.0,1.0,Econômico,Compacto
"R$ 678,476",3 quartos,3 banheiros,102 m²,"Apartamento em Sudoeste, Brasília - DF - 554",0 vagas,R$ 8321,Simulação Realística v2.0,apartamento,venda,Sudoeste,"R$ 6,651/m²",2025-09-27 14:13,Apartamento_Sudoeste_102_678476_553,SIM_0554,678476.0,102,3,3,Sudoeste,Brasília,DF,6651.725490196079,34.0,1.0,Alto,Amplo
"R$ 800,000",4 quartos,4 banheiros,140 m²,"Cobertura em Águas Claras, Brasília - DF - 555",2 vagas,R$ 5340,Simulação Realística v2.0,cobertura,venda,Águas Claras,"R$ 5,714/m²",2025-09-27 14:13,Cobertura_Águas Claras_140_800000_554,SIM_0555,800000.0,140,4,4,Águas Claras,Brasília,DF,5714.285714285715,35.0,1.0,Alto,Extra Grande
"R$ 500,000",3 quartos,3 banheiros,119 m²,"Apartamento em Taguatinga, Brasília - DF - 556",1 vagas,R$ 6681,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 4,201/m²",2025-09-27 14:13,Apartamento_Taguatinga_119_500000_555,SIM_0556,500000.0,119,3,3,Taguatinga,Brasília,DF,4201.680672268908,39.666666666666664,1.0,Médio,Amplo
"R$ 500,000",4 quartos,4 banheiros,108 m²,"Apartamento em Taguatinga, Brasília - DF - 557",1 vagas,R$ 6811,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 4,629/m²",2025-09-27 14:13,Apartamento_Taguatinga_108_500000_556,SIM_0557,500000.0,108,4,4,Taguatinga,Brasília,DF,4629.62962962963,27.0,1.0,Médio,Amplo
"R$ 338,082",3 quartos,3 banheiros,89 m²,"Apartamento em Taguatinga, Brasília - DF - 558",2 vagas,R$ 1976,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 3,798/m²",2025-09-27 14:13,Apartamento_Taguatinga_89_338082_557,SIM_0558,338082.0,89,3,3,Taguatinga,Brasília,DF,3798.674157303371,29.666666666666668,1.0,Médio,Amplo
"R$ 503,401",2 quartos,2 banheiros,106 m²,"Apartamento em Vicente Pires, Brasília - DF - 559",2 vagas,R$ 4164,Simulação Realística v2.0,apartamento,venda,Vicente Pires,"R$ 4,749/m²",2025-09-27 14:13,Apartamento_Vicente Pires_106_503401_558,SIM_0559,503401.0,106,2,2,Vicente Pires,Brasília,DF,4749.066037735849,53.0,1.0,Alto,Amplo
"R$ 512,744",2 quartos,2 banheiros,87 m²,"Apartamento em Asa Norte, Brasília - DF - 560",1 vagas,R$ 6360,Simulação Realística v2.0,apartamento,venda,Asa Norte,"R$ 5,893/m²",2025-09-27 14:13,Apartamento_Asa Norte_87_512744_559,SIM_0560,512744.0,87,2,2,Asa Norte,Brasília,DF,5893.609195402299,43.5,1.0,Alto,Amplo
"R$ 434,998",3 quartos,2 banheiros,109 m²,"Flat em Taguatinga, Brasília - DF - 561",1 vagas,R$ 4686,Simulação Realística v2.0,flat,venda,Taguatinga,"R$ 3,990/m²",2025-09-27 14:13,Flat_Taguatinga_109_434998_560,SIM_0561,434998.0,109,3,2,Taguatinga,Brasília,DF,3990.8073394495414,36.333333333333336,0.6666666666666666,Médio,Amplo
"R$ 540,336",3 quartos,3 banheiros,107 m²,"Apartamento em Águas Claras, Brasília - DF - 562",3 vagas,R$ 6865,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 5,049/m²",2025-09-27 14:13,Apartamento_Águas Claras_107_540336_561,SIM_0562,540336.0,107,3,3,Águas Claras,Brasília,DF,5049.869158878505,35.666666666666664,1.0,Alto,Amplo
"R$ 690,866",3 quartos,3 banheiros,119 m²,"Cobertura em Águas Claras, Brasília - DF - 563",2 vagas,R$ 6313,Simulação Realística v2.0,cobertura,venda,Águas Claras,"R$ 5,805/m²",2025-09-27 14:13,Cobertura_Águas Claras_119_690866_562,SIM_0563,690866.0,119,3,3,Águas Claras,Brasília,DF,5805.596638655462,39.666666666666664,1.0,Alto,Amplo
"R$ 645,100",3 quartos,3 banheiros,106 m²,"Apartamento em Vicente Pires, Brasília - DF - 564",1 vagas,R$ 8745,Simulação Realística v2.0,apartamento,venda,Vicente Pires,"R$ 6,085/m²",2025-09-27 14:13,Apartamento_Vicente Pires_106_645100_563,SIM_0564,645100.0,106,3,3,Vicente Pires,Brasília,DF,6085.8490566037735,35.333333333333336,1.0,Alto,Amplo
"R$ 364,797",2 quartos,2 banheiros,89 m²,"Apartamento em Taguatinga, Brasília - DF - 565",1 vagas,R$ 4024,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 4,098/m²",2025-09-27 14:13,Apartamento_Taguatinga_89_364797_564,SIM_0565,364797.0,89,2,2,Taguatinga,Brasília,DF,4098.842696629214,44.5,1.0,Médio,Amplo
"R$ 315,621",3 quartos,3 banheiros,89 m²,"Apartamento em Taguatinga, Brasília - DF - 566",3 vagas,R$ 3988,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 3,546/m²",2025-09-27 14:13,Apartamento_Taguatinga_89_315621_565,SIM_0566,315621.0,89,3,3,Taguatinga,Brasília,DF,3546.303370786517,29.666666666666668,1.0,Médio,Amplo
"R$ 259,677",2 quartos,2 banheiros,62 m²,"Apartamento em Taguatinga, Brasília - DF - 567",2 vagas,R$ 2624,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 4,188/m²",2025-09-27 14:13,Apartamento_Taguatinga_62_259677_566,SIM_0567,259677.0,62,2,2,Taguatinga,Brasília,DF,4188.3387096774195,31.0,1.0,Econômico,Médio
"R$ 566,511",3 quartos,2 banheiros,100 m²,"Apartamento em Sudoeste, Brasília - DF - 568",2 vagas,R$ 8237,Simulação Realística v2.0,apartamento,venda,Sudoeste,"R$ 5,665/m²",2025-09-27 14:13,Apartamento_Sudoeste_100_566511_567,SIM_0568,566511.0,100,3,2,Sudoeste,Brasília,DF,5665.11,33.333333333333336,0.6666666666666666,Alto,Amplo
"R$ 467,403",3 quartos,3 banheiros,101 m²,"Apartamento em Taguatinga, Brasília - DF - 569",3 vagas,R$ 5141,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 4,627/m²",2025-09-27 14:13,Apartamento_Taguatinga_101_467403_568,SIM_0569,467403.0,101,3,3,Taguatinga,Brasília,DF,4627.752475247525,33.666666666666664,1.0,Médio,Amplo
"R$ 291,172",2 quartos,2 banheiros,72 m²,"Flat em Vicente Pires, Brasília - DF - 570",1 vagas,R$ 2561,Simulação Realística v2.0,flat,venda,Vicente Pires,"R$ 4,044/m²",2025-09-27 14:13,Flat_Vicente Pires_72_291172_569,SIM_0570,291172.0,72,2,2,Vicente Pires,Brasília,DF,4044.0555555555557,36.0,1.0,Econômico,Médio
"R$ 666,868",4 quartos,3 banheiros,132 m²,"Apartamento em Sudoeste, Brasília - DF - 571",1 vagas,R$ 5413,Simulação Realística v2.0,apartamento,venda,Sudoeste,"R$ 5,052/m²",2025-09-27 14:13,Apartamento_Sudoeste_132_666868_570,SIM_0571,666868.0,132,4,3,Sudoeste,Brasília,DF,5052.030303030303,33.0,0.75,Alto,Extra Grande
"R$ 300,000",2 quartos,2 banheiros,63 m²,"Apartamento em Águas Claras, Brasília - DF - 572",2 vagas,R$ 3205,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 4,761/m²",2025-09-27 14:13,Apartamento_Águas Claras_63_300000_571,SIM_0572,300000.0,63,2,2,Águas Claras,Brasília,DF,4761.9047619047615,31.5,1.0,Econômico,Médio
"R$ 346,572",2 quartos,2 banheiros,86 m²,"Apartamento em Ceilândia, Brasília - DF - 573",1 vagas,R$ 3561,Simulação Realística v2.0,apartamento,venda,Ceilândia,"R$ 4,029/m²",2025-09-27 14:13,Apartamento_Ceilândia_86_346572_572,SIM_0573,346572.0,86,2,2,Ceilândia,Brasília,DF,4029.906976744186,43.0,1.0,Médio,Amplo
"R$ 500,000",4 quartos,4 banheiros,117 m²,"Apartamento em Taguatinga, Brasília - DF - 574",1 vagas,R$ 6018,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 4,273/m²",2025-09-27 14:13,Apartamento_Taguatinga_117_500000_573,SIM_0574,500000.0,117,4,4,Taguatinga,Brasília,DF,4273.504273504273,29.25,1.0,Médio,Amplo
"R$ 400,000",2 quartos,2 banheiros,62 m²,"Apartamento em Asa Norte, Brasília - DF - 575",2 vagas,R$ 2716,Simulação Realística v2.0,apartamento,venda,Asa Norte,"R$ 6,451/m²",2025-09-27 14:13,Apartamento_Asa Norte_62_400000_574,SIM_0575,400000.0,62,2,2,Asa Norte,Brasília,DF,6451.612903225807,31.0,1.0,Médio,Médio
"R$ 572,271",3 quartos,3 banheiros,98 m²,"Cobertura em Águas Claras, Brasília - DF - 576",2 vagas,R$ 5856,Simulação Realística v2.0,cobertura,venda,Águas Claras,"R$ 5,839/m²",2025-09-27 14:13,Cobertura_Águas Claras_98_572271_575,SIM_0576,572271.0,98,3,3,Águas Claras,Brasília,DF,5839.5,32.666666666666664,1.0,Alto,Amplo
"R$ 385,369",3 quartos,3 banheiros,91 m²,"Apartamento em Águas Claras, Brasília - DF - 577",2 vagas,R$ 5557,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 4,234/m²",2025-09-27 14:13,Apartamento_Águas Claras_91_385369_576,SIM_0577,385369.0,91,3,3,Águas Claras,Brasília,DF,4234.824175824176,30.333333333333332,1.0,Médio,Amplo
"R$ 350,000",4 quartos,3 banheiros,100 m²,"Cobertura em Ceilândia, Brasília - DF - 578",2 vagas,R$ 2604,Simulação Realística v2.0,cobertura,venda,Ceilândia,"R$ 3,500/m²",2025-09-27 14:13,Cobertura_Ceilândia_100_350000_577,SIM_0578,350000.0,100,4,3,Ceilândia,Brasília,DF,3500.0,25.0,0.75,Médio,Amplo
"R$ 600,000",3 quartos,3 banheiros,105 m²,"Cobertura em Guará, Brasília - DF - 579",2 vagas,R$ 5505,Simulação Realística v2.0,cobertura,venda,Guará,"R$ 5,714/m²",2025-09-27 14:13,Cobertura_Guará_105_600000_578,SIM_0579,600000.0,105,3,3,Guará,Brasília,DF,5714.285714285715,35.0,1.0,Alto,Amplo
"R$ 356,906",2 quartos,2 banheiros,67 m²,"Apartamento em Sudoeste, Brasília - DF - 580",1 vagas,R$ 4934,Simulação Realística v2.0,apartamento,venda,Sudoeste,"R$ 5,326/m²",2025-09-27 14:13,Apartamento_Sudoeste_67_356906_579,SIM_0580,356906.0,67,2,2,Sudoeste,Brasília,DF,5326.955223880597,33.5,1.0,Médio,Médio
"R$ 207,742",2 quartos,2 banheiros,76 m²,"Studio em Taguatinga, Brasília - DF - 581",1 vagas,R$ 1912,Simulação Realística v2.0,studio,venda,Taguatinga,"R$ 2,733/m²",2025-09-27 14:13,Studio_Taguatinga_76_207742_580,SIM_0581,207742.0,76,2,2,Taguatinga,Brasília,DF,2733.4473684210525,38.0,1.0,Econômico,Médio
"R$ 704,273",3 quartos,3 banheiros,105 m²,"Apartamento em Águas Claras, Brasília - DF - 582",1 vagas,R$ 5084,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 6,707/m²",2025-09-27 14:13,Apartamento_Águas Claras_105_704273_581,SIM_0582,704273.0,105,3,3,Águas Claras,Brasília,DF,6707.361904761905,35.0,1.0,Alto,Amplo
"R$ 350,000",4 quartos,3 banheiros,100 m²,"Cobertura em Ceilândia, Brasília - DF - 583",0 vagas,R$ 3858,Simulação Realística v2.0,cobertura,venda,Ceilândia,"R$ 3,500/m²",2025-09-27 14:13,Cobertura_Ceilândia_100_350000_582,SIM_0583,350000.0,100,4,3,Ceilândia,Brasília,DF,3500.0,25.0,0.75,Médio,Amplo
"R$ 486,443",2 quartos,2 banheiros,87 m²,"Duplex em Taguatinga, Brasília - DF - 584",0 vagas,R$ 6173,Simulação Realística v2.0,duplex,venda,Taguatinga,"R$ 5,591/m²",2025-09-27 14:13,Duplex_Taguatinga_87_486443_583,SIM_0584,486443.0,87,2,2,Taguatinga,Brasília,DF,5591.298850574713,43.5,1.0,Médio,Amplo
"R$ 452,304",2 quartos,1 banheiros,78 m²,"Apartamento em Vicente Pires, Brasília - DF - 585",1 vagas,R$ 2988,Simulação Realística v2.0,apartamento,venda,Vicente Pires,"R$ 5,798/m²",2025-09-27 14:13,Apartamento_Vicente Pires_78_452304_584,SIM_0585,452304.0,78,2,1,Vicente Pires,Brasília,DF,5798.7692307692305,39.0,0.5,Médio,Médio
